catalog_number,is_part_of,material_category,cataloged_name,authoritative_name,country_name,first_order_division
,11502,Ore,,Cu-Sulfid-Erz - Redbed-Typ,,
41201,,,Sphalerit,Sphalerit,Peru,
,41201,Ore,,Pb-Zn-Cu-Sulfid-Erz - Gang-Typ,,
,41201,Mineral,,Sphalerit,,
30065,,,Diamant,Diamant,Südafrika,Free State / Vrystaat / Freyistata / Fuleyisitata
,30065,Mineral,,Quarz,,
,30065,Mineral,,Coesit,,
,30065,Mineral,,Diamant,,
,30065,Mineral,,Omphacit,,
,30065,Mineral,,Grossular,,
,30065,Rock,,Coesit-Sanidin-Grospydit,,
,30065,Mineral,,Sanidin,,
,30065,Mineral,,Kyanit,,
32876,,Ore,Co-Cu-Sulfarseniderz - metamorph,,Schweiz,Wallis
,32876,Mineral,,Chloanthit,,
,32876,Ore,,Co-Cu-Sulfarseniderz - metamorph,,
,32876,Mineral,,Nickel-Skutterudit,,
39468,,Rock,Siltstein,,Kanada,Ontario
,39468,Mineral,,Pyrrhotin,,
,39468,Rock,,Siltstein,,
41146,,,Magnetit,Magnetit,Kanada,Ontario
,41146,Mineral,,Magnetit,,
,41146,Mineral,,Quarz,,
,41146,Ore,,Fe-Oxid-Erz - Superior-BIF,,
32429,,Ore,Pb-Sulfid-Erz - Ba-F-Formation,,Schweiz,Wallis
,32429,Ore,,Pb-Sulfid-Erz - Ba-F-Formation,,
,32429,Mineral,,Galenit,,
8447,,Rock,Serpentinit,,Schweiz,Wallis
,8447,Mineral,,Serpentin,,
,8447,Rock,,Serpentinit,,
,8447,Mineral,,undefiniert,,
32315,,Ore,Mo-Sulfid-Erz - Gang-Typ,,Schweiz,Bern
,32315,Ore,,Mo-Sulfid-Erz - Gang-Typ,,
,32315,Mineral,,Molybdänit,,
42630,,,Magnetit,Magnetit,Italien,Piemonte
,42630,Ore,,Fe-Erz magnetitisch - Skarn-Typ,,
,42630,Mineral,,Magnetit,,
,42630,Mineral,,Serpentin,,
,42630,Mineral,,Pyrit,,
32434,,Ore,Pb-Sulfid-Erz - Ba-F-Formation,,Schweiz,Wallis
,32434,Ore,,Pb-Sulfid-Erz - Ba-F-Formation,,
,32434,Mineral,,Quarz,,
,32434,Mineral,,Fluorit,,
,32434,Mineral,,Chalkopyrit,,
,32434,Mineral,,Galenit,,
,32434,Mineral,,Malachit,,
31967,,,Albit,Albit,Schweiz,Graubünden
,31967,Mineral,,Albit,,
,31967,Mineral,,Periklin Orthoklas,,
,31967,Rock,,Granodiorit,,
,31967,Mineral,,Adular,,
31094,,Ore,Mo-Sulfid-Erz - Porphyr-Typ,,Vereinigte Staaten von Amerika (USA),Colorado
,31094,Mineral,,Molybdänit,,
,31094,Ore,,Mo-Sulfid-Erz - Porphyr-Typ,,
,31094,Mineral,,Pyrit,,
42550,,,Sphalerit,Sphalerit,Deutschland,Baden-Württemberg
,42550,Mineral,,Quarz,,
,42550,Ore,,Zn-Sulfid-Erz - Gang-Typ,,
,42550,Mineral,,Dolomit,,
,42550,Rock,,tektonische Brekzie,,
,42550,Mineral,,Sphalerit,,
32757,,,Aktinolith,Aktinolith,Schweiz,Tessin
,32757,Mineral,,Aktinolith,,
,32757,Rock,,Amphibolit,,
34827,,,Laumontit,Laumontit,Schweiz,Uri
,34827,Mineral,,Laumontit,,
,34827,Rock,,Granit,,
32877,,Rock,Chlorit-Schiefer,,Schweiz,Wallis
,32877,Rock,,Chlorit-Schiefer,,
,32877,Mineral,,Chlorit,,
40008,,Rock,Schockmetamorpher Quarzsand,,Saudi-Arabien,
,40008,Mineral,,Quarz,,
,40008,Rock,,Schockmetamorpher Quarzsand,,
,40008,Mineral,,Coesit,,
,40008,Mineral,,Stishovit,,
36242,,,Quarz,Quarz,Schweiz,Uri
,36242,Mineral,,Quarz,,
,36242,Mineral,,Pyrit,,
,36242,Rock,,noch nicht angegeben,,
38382,,,Siderit,Siderit,Frankreich,Isère (Isere)
,38382,Mineral,,Chalkopyrit,,
,38382,Ore,,Fe-Erz sideritisch - Toneisenstein,,
,38382,Mineral,,Siderit,,
42200,,Ore,Cu-Sulfid-Erz - SEDEX,,Australien,Queensland
,42200,Ore,,Cu-Sulfid-Erz - SEDEX,,
,42200,Rock,,Dolomitmergel,,
38786,,,Gips,Gips,Deutschland,Thüringen
,38786,Rock,,Gips,,
,38786,Mineral,,Gips,,
34824,,,Laumontit,Laumontit,Schweiz,Uri
,34824,Mineral,,Laumontit,,
,34824,Rock,,Granit,,
43266,,,Covellin,Covellin,Peru,Lima
,43266,Mineral,,Enargit,,
,43266,Ore,,Cu-Sulfid-Erz - zementativ,,
,43266,Mineral,,Pyrit,,
,43266,Mineral,,Covellin,,
39157,,Ore,Reduktionshof,,Schweiz,Aargau
,39157,Mineral,,Uraninit,,
,39157,Mineral,,Pechblende,,
,39157,Ore,,Reduktionshof,,
33449,,,Calcit,Calcit,Schweiz,Bern
,33449,Mineral,,Calcit,,
,33449,Rock,,Sandstein,,
41110,,,Markasit,Markasit,Vereinigte Staaten von Amerika (USA),Missouri
,41110,Mineral,,Markasit,,
,41110,Rock,,Impaktbrekzie,,
41679,,,Chromit,Chromit,Südafrika,Limpopo
,41679,Mineral,,Chromit,,
,41679,Ore,,Cr-Erz - kontinental mafisch-magmatisch,,
,41679,Rock,,Pyroxenit s.l. (plutonisch),,
39188,,Ore,Reduktionshof,,Grossbritannien / Vereinigtes Königreich,England
,39188,Ore,,Reduktionshof,,
,39188,Mineral,,Rammelsbergit,,
,39188,Mineral,,Coffinit,,
32501,,Ore,Co-Cu-Sulfarseniderz - metamorph,,Schweiz,Wallis
,32501,Mineral,,Chalkopyrit,,
,32501,Mineral,,Pyrit,,
,32501,Ore,,Co-Cu-Sulfarseniderz - metamorph,,
,32501,Mineral,,Siderit,,
,32501,Mineral,,Kobaltit,,
32416,,Ore,Fe-Erz magnetitisch - Skarn-Typ,,Schweiz,Wallis
,32416,Mineral,,Magnetit,,
,32416,Ore,,Fe-Erz magnetitisch - Skarn-Typ,,
40913,,,Chalkopyrit,Chalkopyrit,Deutschland,Bayern
,40913,Mineral,,Pyrrhotin,,
,40913,Mineral,,Chalkopyrit,,
,40913,Ore,,Sulfid-Erz polymetallisch - metamorph,,
26968,,Ore,U-V-Erz in Sandstein - tafelförmiger Typ,,Vereinigte Staaten von Amerika (USA),Colorado
,26968,Mineral,,Pyrit,,
,26968,Mineral,,Coffinit,,
,26968,Ore,,U-V-Erz in Sandstein - tafelförmiger Typ,,
,26968,Mineral,,Montroseit,,
33607,,,Pyroxen,Pyroxen,Russland (Russische Föderation),Krasnoyarsk / Krasnojarskij / Krasnoyarskiy
,33607,Mineral,,Pyroxen,,
,33607,Mineral,,Saponit,,
,33607,Rock,,Pyroxengneis,,
13632,,Rock,Schockmetamorpher Sandstein,,Vereinigte Staaten von Amerika (USA),Arizona
,13632,Rock,,Schockmetamorpher Sandstein,,
,13632,Mineral,,Stishovit,,
,13632,Mineral,,Quarz,,
,13632,Mineral,,Coesit,,
40159,,,Quarz,Quarz,Australien,New South Wales
,40159,Mineral,,Quarz,,
,40159,Rock,,Basalt s.l.,,
,40159,Mineral,,Chalcedon/Chert,,
7558,,Ore,Zn-Sulfid-Erz - Gang-Typ,,Peru,
,7558,Mineral,,Chalkopyrit,,
,7558,Ore,,Zn-Sulfid-Erz - Gang-Typ,,
,7558,Mineral,,Quarz,,
,7558,Mineral,,Sphalerit,,
,7558,Mineral,,Galenit,,
42648,,,Magnetit,Magnetit,Italien,Toscana
,42648,Mineral,,Magnetit,,
,42648,Ore,,Fe-Erz magnetitisch - Skarn-Typ,,
42715,,,Arsenopyrit,Arsenopyrit,Italien,Piemonte
,42715,Ore,,"Au-Erz, polymetallisch - Gang-Typ",,
,42715,Mineral,,Arsenopyrit,,
29373,,Rock,Kimberlit phlogopitführend - allgemein,,Vereinigte Staaten von Amerika (USA),Colorado
,29373,Mineral,,Calcit,,
,29373,Mineral,,Phlogopit,,
,29373,Rock,,Kimberlit phlogopitführend - allgemein,,
,29373,Mineral,,Ilmenit,,
34631,,Rock,Granit,,Schweiz,Uri
,34631,Mineral,,Fluorit,,
,34631,Mineral,,Chlorit,,
,34631,Rock,,Granit,,
32004,,Ore,"Fe-Erz, pisolithisch",,Schweiz,Jura
,32004,Mineral,,undef. Eisenhydroxid,,
,32004,Ore,,"Fe-Erz, pisolithisch",,
,32004,Mineral,,Limonit,,
34438,,Rock,Granit,,Schweiz,Uri
,34438,Rock,,Granit,,
,34438,Mineral,,Quarz,,
,34438,Mineral,,Chlorit,,
,34438,Mineral,,Epidot,,
33318,,,Forsterit,Forsterit,Frankreich,Ariège (Ariege)
,33318,Mineral,,Diopsid,,
,33318,Rock,,Lherzolith (Mantelgestein),,
,33318,Mineral,,Enstatit,,
,33318,Mineral,,Forsterit,,
39129,,Ore,Reduktionshof,,Schweiz,Aargau
,39129,Mineral,,Uran-Anatas,,
,39129,Mineral,,Anatas,,
,39129,Mineral,,Nickelin,,
,39129,Mineral,,Rammelsbergit,,
,39129,Mineral,,Silber,,
,39129,Ore,,Reduktionshof,,
31237,,,Molybdänit,Molybdänit,Schweiz,Bern
,31237,Ore,,Mo-Sulfid-Erz - Gang-Typ,,
,31237,Mineral,,Molybdänit,,
40232,,,Quarz,Quarz,Jordanien,
,40232,Mineral,,Quarz,,
,40232,Rock,,Chert,,
39219,,Ore,Reduktionshof,,Vereinigte Staaten von Amerika (USA),Arizona
,39219,Ore,,Reduktionshof,,
,39219,Mineral,,Roscoelith,,
15006,,,Gips,Gips,Schweiz,Bern
,15006,Rock,,Alabaster,,
,15006,Mineral,,Gips,,
40107,,,Hämatit,Hämatit,Schweiz,Waadt
,40107,Mineral,,Muskovit,,
,40107,Mineral,,Quarz,,
,40107,Mineral,,Hämatit,,
,40107,Ore,,noch nicht angegeben,,
31114,,Ore,Fe-Oxid-Erz - Superior-BIF,,Australien,Western Australia
,31114,Mineral,,Hämatit,,
,31114,Mineral,,Magnetit,,
,31114,Ore,,Fe-Oxid-Erz - Superior-BIF,,
32426,,Ore,Fe-Erz magnetitisch - Skarn-Typ,,Schweiz,Wallis
,32426,Ore,,Fe-Erz magnetitisch - Skarn-Typ,,
,32426,Mineral,,Magnetit,,
,32426,Mineral,,Pyrit,,
30285,,,Fluorit,Fluorit,Schweiz,Wallis
,30285,Mineral,,Greenockit,,
,30285,Mineral,,Sphalerit,,
,30285,Mineral,,Fluorit,,
,30285,Mineral,,Galenit,,
,30285,Mineral,,Quarz,,
,30285,Ore,,Pb-Sulfid-Erz - Ba-F-Formation,,
41486,,,Pyrit,Pyrit,Japan,Ehime
,41486,Ore,,Cu-Sulfid-Erz - metamorph,,
,41486,Mineral,,Chalkopyrit,,
,41486,Mineral,,Pyrit,,
,41486,Mineral,,Bornit,,
40153,,,Quarz,Quarz,Australien,New South Wales
,40153,Mineral,,Quarz,,
,40153,Mineral,,Chalcedon/Chert,,
,40153,Rock,,Basalt s.l.,,
40215,,,Quarz,Quarz,Island,Austurland
,40215,Rock,,Lava - allgemein,,
,40215,Mineral,,Quarz,,
,40215,Mineral,,Chalcedon/Chert,,
43240,,,Azurit,Azurit,Peru,Lima
,43240,Mineral,,Limonit,,
,43240,Mineral,,undef. Eisenhydroxid,,
,43240,Mineral,,Tenorit,,
,43240,Mineral,,Azurit,,
,43240,Mineral,,Malachit,,
,43240,Ore,,Cu-Oxiderz (inkl. Karbonate etc.) - Oxidationszone,,
,43240,Mineral,,Cuprit,,
41855,,Rock,Basanit,,Slowakei,Banskobystrický (Banskobystricky )
,41855,Mineral,,Plagioklas,,
,41855,Rock,,Basanit,,
,41855,Mineral,,Forsterit,,
,41855,Mineral,,Klinopyroxen,,
11439,,,Bornit,Bornit,Schweiz,Glarus
,11439,Ore,,Cu-Sulfid-Erz - Redbed-Typ,,
,11439,Mineral,,Bornit,,
,11439,Mineral,,Dolomit,,
41623,,Ore,"Sn-Erz, oxidisch - Gang-Typ allgemein",,Südafrika,Limpopo
,41623,Mineral,,Kassiterit,,
,41623,Ore,,"Sn-Erz, oxidisch - Gang-Typ allgemein",,
,41623,Rock,,Granit,,
32058,,Ore,Fe-Oolith - Allgemein,,Schweiz,Aargau
,32058,Mineral,,undef. Eisenhydroxid,,
,32058,Mineral,,Limonit,,
,32058,Ore,,Fe-Oolith - Allgemein,,
32076,,Rock,Sand (s.l.),,Schweiz,Bern
,32076,Rock,,Sand (s.l.),,
,32076,Mineral,,Quarz,,
40503,,,Riebeckit,Riebeckit,Südafrika,Northern Cape / Noord-Kaap / Mntla-Koloni / Nyakatho-Kapa
,40503,Mineral,,Quarz,,
,40503,Mineral,,Riebeckit,,
,40503,Ore,,Asbest krokydolithisch - Superior-BIF,,
30278,,Ore,Fe-Erz magnetitisch - Skarn-Typ,,Schweiz,Wallis
,30278,Ore,,Fe-Erz magnetitisch - Skarn-Typ,,
,30278,Mineral,,Magnetit,,
,30278,Mineral,,Azurit,,
43292,,,Albit,Albit,Schweden,Norrbottens län
,43292,Mineral,,Magnetit,,
,43292,Rock,,Gneis s.l.,,
,43292,Mineral,,Albit,,
11493,,,Chalkopyrit,Chalkopyrit,Schweiz,Glarus
,11493,Ore,,Cu-Sulfid-Erz - Redbed-Typ,,
,11493,Mineral,,Chalkopyrit,,
,11493,Mineral,,Malachit,,
41013,,,Sphalerit,Sphalerit,Vereinigte Staaten von Amerika (USA),Missouri
,41013,Ore,,Zn-Sulfid-Erz - MVT,,
,41013,Mineral,,Sphalerit,,
42340,,Rock,Grüngestein / Prasinit,,Schweiz,Graubünden
,42340,Mineral,,Quarz,,
,42340,Mineral,,Chlorit,,
,42340,Rock,,Grüngestein / Prasinit,,
,42340,Mineral,,Epidot,,
,42340,Mineral,,Amphibol,,
,42340,Mineral,,Albit,,
40024,,Rock,Sand (s.l.),,Saudi-Arabien,
,40024,Mineral,,Quarz,,
,40024,Rock,,Sand (s.l.),,
,40024,Mineral,,Orthoklas,,
32871,,Ore,Co-Cu-Sulfarseniderz - metamorph,,Schweiz,Wallis
,32871,Mineral,,Nickel-Skutterudit,,
,32871,Mineral,,Chloanthit Nickelin,,
,32871,Ore,,Co-Cu-Sulfarseniderz - metamorph,,
,32871,Mineral,,Annabergit,,
42920,,,Phlogopit,Phlogopit,Südafrika,Northern Cape / Noord-Kaap / Mntla-Koloni / Nyakatho-Kapa
,42920,Rock,,Glimmerit (plutonisch),,
,42920,Mineral,,Phlogopit,,
40886,,,Sphalerit,Sphalerit,Deutschland,Nordrhein-Westfalen
,40886,Mineral,,Quarz,,
,40886,Mineral,,Ankerit,,
,40886,Mineral,,Sphalerit,,
,40886,Ore,,Zn-Sulfid-Erz - Gang-Typ,,
43082,,,ohne Namen,ohne Namen,Deutschland,Baden-Württemberg
,43082,Ore,,noch nicht angegeben,,
,43082,Mineral,,ohne Namen,,
,43082,Mineral,,(s. Objektbemerkung),,
7635,,,Kobaltnickelkies,Kobaltnickelkies,Schweiz,Wallis
,7635,Ore,,Co-Cu-Sulfarseniderz - metamorph,,
,7635,Mineral,,Kobaltnickelkies,,
42974,,Rock,Metagabbro,,Schweiz,Wallis
,42974,Mineral,,Klinopyroxen,,
,42974,Mineral,,Olivin allgemein Plagioklas,,
,42974,Rock,,Metagabbro,,
,42974,Mineral,,undefiniert,,
,42974,Mineral,,Olivin,,
32567,,Ore,Co-Cu-Sulfarseniderz - metamorph,,Schweiz,Wallis
,32567,Mineral,,Quarz,,
,32567,Ore,,Co-Cu-Sulfarseniderz - metamorph,,
,32567,Mineral,,Pyrit,,
,32567,Mineral,,Chalkopyrit,,
,32567,Mineral,,Siderit,,
32695,,Rock,Amphibolit,,Schweiz,Wallis
,32695,Mineral,,Chlorit,,
,32695,Mineral,,Biotit,,
,32695,Mineral,,Hornblende,,
,32695,Rock,,Amphibolit,,
,32695,Mineral,,undefiniert,,
,32695,Mineral,,Muskovit,,
11536,,,Calcit,Calcit,Südafrika,Northern Cape / Noord-Kaap / Mntla-Koloni / Nyakatho-Kapa
,11536,Rock,,Konglomerat mit Calichematrix,,
,11536,Mineral,,Quarz,,
,11536,Mineral,,Calcit,,
42756,,Ore,Au-U-Konglomerat - Witwatersrand-Typ,,Südafrika,Gauteng / Rhawuti
,42756,Ore,,Au-U-Konglomerat - Witwatersrand-Typ,,
,42756,Rock,,Konglomerat,,
32882,,Ore,Co-Cu-Sulfarseniderz - metamorph,,Schweiz,Wallis
,32882,Ore,,Co-Cu-Sulfarseniderz - metamorph,,
,32882,Mineral,,Erythrin,,
38109,,,Gips,Gips,_Land unbekannt,
,38109,Rock,,Gips,,
,38109,Mineral,,Gips,,
41685,,,Diallag,Diallag,Südafrika,Limpopo
,41685,Mineral,,Diallag,,
,41685,Rock,,Pyroxenit s.l. (plutonisch),,
40011,,Rock,Schockmetamorpher Quarzsand,,Saudi-Arabien,
,40011,Mineral,,Coesit,,
,40011,Mineral,,Cristobalit,,
,40011,Mineral,,Quarz,,
,40011,Rock,,Schockmetamorpher Quarzsand,,
32729,,Rock,Chlorit-Schiefer,,Schweiz,Wallis
,32729,Mineral,,Muskovit,,
,32729,Mineral,,Chlorit,,
,32729,Rock,,Chlorit-Schiefer,,
,32729,Mineral,,Sericit,,
32065,,Ore,"Fe-Erz, pisolithisch",,Schweiz,Schaffhausen
,32065,Mineral,,undef. Eisenhydroxid,,
,32065,Mineral,,Goethit,,
,32065,Ore,,"Fe-Erz, pisolithisch",,
,32065,Mineral,,Limonit,,
42393,,Ore,Phosphorit marin,,Marokko,
,42393,Rock,,Sand - Karbonatisch,,
,42393,Ore,,Phosphorit marin,,
32684,,,Fahlerz,Fahlerz,Schweiz,Wallis
,32684,Mineral,,Azurit,,
,32684,Ore,,Co-Cu-Sulfarseniderz - metamorph,,
,32684,Mineral,,Fahlerz,,
,32684,Mineral,,Quarz,,
,32684,Mineral,,Malachit,,
35724,,Rock,Anhydrit,,Schweiz,Bern
,35724,Rock,,Anhydrit,,
,35724,Mineral,,Anhydrit,,
32310,,Ore,Mo-Sulfid-Erz - Gang-Typ,,Schweiz,Bern
,32310,Ore,,Mo-Sulfid-Erz - Gang-Typ,,
,32310,Mineral,,Molybdänit,,
40559,,,Kupfer,Kupfer,Vereinigte Staaten von Amerika (USA),Michigan
,40559,Mineral,,Kupfer,,
,40559,Ore,,Cu-Metall-Erz - Michigan-Typ,,
,40559,Mineral,,Calcit,,
,40559,Rock,,Basalt s.l.,,
,40559,Mineral,,Albit,,
32392,,Ore,Pb-Zn-Sulfid-Erz - Gang-Typ,,Schweiz,Wallis
,32392,Mineral,,Pyrit,,
,32392,Ore,,Pb-Zn-Sulfid-Erz - Gang-Typ,,
,32392,Mineral,,Galenit,,
32160,,Ore,Fe-Erz hämatitisch - SEDEX,,Schweiz,St. Gallen
,32160,Ore,,Fe-Erz hämatitisch - SEDEX,,
,32160,Mineral,,Hämatit,,
41300,,,Galenit,Galenit,Peru,
,41300,Mineral,,Pyrit,,
,41300,Ore,,Pb-Sulfid-Erz - Gang-Typ,,
,41300,Mineral,,Galenit,,
42385,,,Quecksilber,Quecksilber,Vereinigte Staaten von Amerika (USA),California
,42385,Mineral,,Quecksilber,,
,42385,Mineral,,Cinnabarit,,
,42385,Ore,,Hg-Sulfid-Erz - Gang-Typ,,
43419,,,Lepidolith,Lepidolith,Schweiz,Bern
,43419,Rock,,Granitpegmatit - Lithium-Pegmatit,,
,43419,Mineral,,Lepidolith,,
,43419,Mineral,,Cordierit,,
42190,,,Fahlerz,Fahlerz,Peru,
,42190,Mineral,,Sphalerit,,
,42190,Mineral,,Fahlerz,,
,42190,Ore,,Pb-Zn-Cu-Sulfid-Erz - Gang-Typ,,
,42190,Mineral,,Quarz,,
,42190,Mineral,,Calcit,,
,42190,Mineral,,Galenit,,
,42190,Mineral,,Pyrit,,
31310,,,Calcit,Calcit,Schweiz,Graubünden
,31310,Mineral,,Calcit,,
,31310,Rock,,Brekzie (Breccie),,
6943,,,Galenit,Galenit,Schweiz,Wallis
,6943,Ore,,Cu-Sulfid-Erz - Gang-Typ,,
,6943,Mineral,,Galenit,,
,6943,Mineral,,Chalkopyrit,,
42315,,Rock,Grüngestein / Prasinit,,Schweiz,Graubünden
,42315,Mineral,,Albit,,
,42315,Mineral,,Chlorit,,
,42315,Mineral,,Quarz,,
,42315,Mineral,,Pumpellyit,,
,42315,Rock,,Grüngestein / Prasinit,,
,42315,Mineral,,Aktinolith,,
41212,,,Chalkopyrit,Chalkopyrit,Peru,Junín / Junin / Hunin
,41212,Mineral,,Quarz,,
,41212,Mineral,,Chalkopyrit,,
,41212,Ore,,Cu-Sulfid-Erz - Gang-Typ,,
,41212,Mineral,,Pyrit,,
2064,,,Goethit,Goethit,Schweiz,Aargau
,2064,Mineral,,Goethit,,
,2064,Ore,,"Fe-Erz, pisolithisch",,
40849,,,Sphalerit,Sphalerit,Spanien,Cantabria
,40849,Mineral,,Sphalerit,,
,40849,Mineral,,Galenit,,
,40849,Ore,,Zn-Sulfid-Erz - MVT,,
34630,,Rock,Granit,,Schweiz,Uri
,34630,Mineral,,Fluorit,,
,34630,Rock,,Granit,,
27841,,Ore,Cu-Sulfid-Erz - Kupferschiefer-Typ,,Deutschland,Sachsen-Anhalt
,27841,Mineral,,Chalkopyrit,,
,27841,Mineral,,Bornit,,
,27841,Ore,,Cu-Sulfid-Erz - Kupferschiefer-Typ,,
42366,,,Stibnit,Stibnit,Südafrika,Limpopo
,42366,Mineral,,Stibnit,,
,42366,Ore,,Sb-Sulfid-Erz - Gang-Typ,,
40840,,Ore,Mn-Fe-reicher Chert - SEDEX,Mn-Fe-reicher Chert - SEDEX,Spanien,
,40840,Mineral,,Quarz,,
,40840,Ore,,Mn-Fe-reicher Chert - SEDEX,,
39150,,Ore,Reduktionshof,,Schweiz,Aargau
,39150,Ore,,Reduktionshof,,
,39150,Mineral,,Pechblende Roscoelith,,
,39150,Mineral,,Uraninit,,
34587,,Rock,Granit,,Schweiz,Uri
,34587,Mineral,,Anatas,,
,34587,Mineral,,Chlorit,,
,34587,Mineral,,Muskovit,,
,34587,Rock,,Granit,,
,34587,Mineral,,Ankerit,,
,34587,Mineral,,Ilmenit,,
42298,,Rock,Grünschiefer,,Schweiz,Graubünden
,42298,Mineral,,Calcit,,
,42298,Mineral,,Chlorit,,
,42298,Mineral,,Albit,,
,42298,Mineral,,Quarz,,
,42298,Rock,,Grünschiefer,,
33821,,,Magnetit,Magnetit,Australien,Queensland
,33821,Mineral,,Hämatit,,
,33821,Mineral,,Magnetit,,
,33821,Ore,,Fe-Oxid-Erz - Superior-BIF,,
,33821,Mineral,,Quarz,,
29377,,Rock,Gneis s.l.,,Vereinigte Staaten von Amerika (USA),Colorado
,29377,Mineral,,feinkristallin,,
,29377,Rock,,Gneis s.l.,,
,29377,Mineral,,Quarz,,
31315,,Rock,noch nicht angegeben,,Schweiz,Graubünden
,31315,Mineral,,Quarz,,
,31315,Rock,,noch nicht angegeben,,
,31315,Mineral,,Pyrit,,
40910,,,Galenit,Galenit,Deutschland,Nordrhein-Westfalen
,40910,Ore,,Pb-Sulfid-Erz - MVT (Sandstein),,
,40910,Mineral,,Galenit,,
41206,,,Famatinit,Famatinit,Peru,Junín / Junin / Hunin
,41206,Mineral,,Pyrit,,
,41206,Ore,,Cu-Sulfid-Erz - Gang-Typ,,
,41206,Mineral,,Famatinit,,
34559,,,Orthoklas,Orthoklas,Schweiz,Uri
,34559,Mineral,,Chlorit,,
,34559,Mineral,,Apatit,,
,34559,Mineral,,Adular Quarz,,
,34559,Mineral,,Orthoklas,,
,34559,Mineral,,Titanit,,
,34559,Rock,,Granit,,
37969,,Ore,Pb-Sulfid-Erz - Gang-Typ,,Schweiz,Uri
,37969,Mineral,,Galenit,,
,37969,Ore,,Pb-Sulfid-Erz - Gang-Typ,,
,37969,Mineral,,Baryt,,
30181,,Rock,Tonschiefer,,Schweiz,Bern
,30181,Rock,,Tonschiefer,,
,30181,Mineral,,Quarz,,
,30181,Mineral,,Pyrit,,
,30181,Mineral,,Siderit,,
40878,,,Sphalerit,Sphalerit,Deutschland,Nordrhein-Westfalen
,40878,Mineral,,Sphalerit,,
,40878,Mineral,,Quarz,,
,40878,Ore,,Zn-Sulfid-Erz - Gang-Typ,,
32696,,Rock,Amphibolit,,Schweiz,Wallis
,32696,Mineral,,Hornblende,,
,32696,Mineral,,undefiniert,,
,32696,Rock,,Amphibolit,,
42076,,,Akanthit,Akanthit,Mexiko,México (Mexico)
,42076,Mineral,,Akanthit,,
,42076,Mineral,,Pyrit,,
,42076,Mineral,,Calcit,,
,42076,Ore,,"Au-Erz, polymetallisch - Gang-Typ",,
31115,,Ore,Black ore (Kuroko) - Kuroko-Typ,,Japan,Akita
,31115,Mineral,,Sphalerit,,
,31115,Mineral,,Galenit,,
,31115,Ore,,Black ore (Kuroko) - Kuroko-Typ,,
42697,,,Cinnabarit,Cinnabarit,Italien,Toscana
,42697,Ore,,Hg-Sulfid-Erz - Gang-Typ,,
,42697,Mineral,,Cinnabarit,,
42434,,,Quarz,Quarz,Slowakei,Banskobystrický (Banskobystricky )
,42434,Mineral,,Eisenkiesel,,
,42434,Ore,,Pb-Zn-Sulfid-Erz - Gang-Typ,,
,42434,Mineral,,Quarz,,
40357,,,Siegenit,Siegenit,Vereinigte Staaten von Amerika (USA),Missouri
,40357,Ore,,Ni-Cu-Sulfid-Erz - MVT (Sandstein),,
,40357,Mineral,,Siegenit,,
,40357,Mineral,,Chalkopyrit,,
42402,,,Siderit,Siderit,Bosnien-Herzegowina,Federacija Bosne i Hercegovine
,42402,Ore,,Fe-Erz sideritisch - Toneisenstein,,
,42402,Mineral,,Siderit,,
42126,,,Wolframit,Wolframit,Bolivien,La Paz
,42126,Mineral,,Wolframit,,
,42126,Ore,,Sn-Wolframit-Erz - Gang-Typ,,
,42126,Mineral,,Kassiterit,,
38788,,,Gips,Gips,Deutschland,Thüringen
,38788,Rock,,Gips,,
,38788,Mineral,,Gips,,
40750,,,Kupfer,Kupfer,Vereinigte Staaten von Amerika (USA),Michigan
,40750,Ore,,Cu-Metall-Erz - Michigan-Typ,,
,40750,Rock,,Konglomerat,,
,40750,Mineral,,Kupfer,,
36708,,,Ilmenit,Ilmenit,Schweiz,Uri
,36708,Mineral,,Ankerit,,
,36708,Mineral,,Pyrrhotin,,
,36708,Mineral,,Ilmenit,,
,36708,Rock,,Gneis s.l.,,
,36708,Mineral,,Chlorit,,
30449,,Ore,Ni-Cu-Sulfid-Erz - kontinental mafisch-magmatisch,,Kanada,Ontario
,30449,Mineral,,Pyrrhotin,,
,30449,Ore,,Ni-Cu-Sulfid-Erz - kontinental mafisch-magmatisch,,
,30449,Mineral,,Chalkopyrit,,
,30449,Mineral,,Pentlandit,,
29836,,Ore,Fe-Erz hämatitisch - metamorph,,Schweiz,Bern
,29836,Ore,,Fe-Erz hämatitisch - metamorph,,
,29836,Mineral,,Hämatit,,
36826,,Rock,Kimberlit phlogopitführend - allgemein,,Südafrika,Northern Cape / Noord-Kaap / Mntla-Koloni / Nyakatho-Kapa
,36826,Mineral,,Calcit,,
,36826,Rock,,Kimberlit phlogopitführend - allgemein,,
31082,,Ore,Wolframit-Erz - Gang-Typ,,Bolivien,
,31082,Mineral,,Wolframit,,
,31082,Mineral,,Quarz,,
,31082,Ore,,Wolframit-Erz - Gang-Typ,,
29249,,Rock,"Kimberlit ""basaltisch"" - allgemein",,Vereinigte Staaten von Amerika (USA),Colorado
,29249,Mineral,,Calcit,,
,29249,Mineral,,Antigorit,,
,29249,Mineral,,Ilmenit,,
,29249,Rock,,"Kimberlit ""basaltisch"" - allgemein",,
40131,,Rock,Calcit-Marmor,,Griechenland,Anatoliki Makedonia ke Thraki
,40131,Mineral,,Calcit,,
